,1,2,3,4,5,6,7,8,9,10,11
charging_tRNA_PP_t44_CCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t44_CCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t45_UUA,0.0,0.00013283571885923872,0.0002930008418860116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t45_UUG,0.005630858984136994,0.007888889187319153,0.012845672133972974,0.018512609923911988,0.024582567782399208,0.0299253175807579,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t45_CUU,0.0019395427880562204,0.0033202748427630267,0.0054790831466762285,0.007780176373830931,0.010891203749318422,0.01419607149468272,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t45_CUC,0.005873605860032322,0.013054473419161872,0.01935345118375129,0.025437065046005795,0.031352439264166504,0.037108441937745935,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t45_CUA,0.0006846776836586009,0.0,0.0,0.0,0.0,0.001720938557206733,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t45_CUG,0.0428548285419507,0.0902965488773007,0.1327420213447819,0.1736432546619226,0.21227469237727603,0.24907251457362037,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t61_UGU,0.0005045920831675109,0.00017627877048495525,0.0003856460834194009,0.0006831892454894161,0.0010660183161592298,0.0015391120801195488,0.0016558473817624294,0.0017617926438943433,0.0014506843854881818,0.001463113160992321,0.001475527497449235
charging_tRNA_PP_t61_UGC,0.004944763779943178,0.007568850518999468,0.011343935539816162,0.015072710426664958,0.018751790274206433,0.022379577837199575,0.024759866890775507,0.02536802598741917,0.02436619645788767,0.02435467091013462,0.024343120836264928
charging_tRNA_PP_t60_UCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346717475310398,0.005341967063599902,0.005337199835042514
charging_tRNA_PP_t60_UCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176779433905688,0.041682113410058924,0.041596391027064764
charging_tRNA_PP_t60_UCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011674248664014424,0.0011792240767941103,0.0011910096529382198
charging_tRNA_PP_t60_UCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06003820458597867,0.0600565069487512,0.06007466904057038
charging_tRNA_PP_t60_AGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011100209512683246,0.011144733405389233,0.01118921138442585
charging_tRNA_PP_t60_AGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07207378852342122,0.07219771325336828,0.07232145846694206
charging_tRNA_PP_t59_GGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t59_GGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t59_GGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t59_GGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t58_CGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069921208656363
charging_tRNA_PP_t58_CGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09005724803612891,0.08994557477139684,0.021566160844139357
charging_tRNA_PP_t58_CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t58_CGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019738335453462395,0.01973561091114243,0.01973289413609609
charging_tRNA_PP_t58_AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046677004278278,0.0010483639042391305,0.0
charging_tRNA_PP_t58_AGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000594133769922583,0.0005988138312687881,0.0
charging_tRNA_PP_t57_CGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07010060512137048,0.07001094941915051,0.0
charging_tRNA_PP_t57_CGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03524108200716422,0.035216946271581014,0.10346050038637827
charging_tRNA_PP_t57_CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006094707135257471,0.0061004677273156695,0.006106228702686056
charging_tRNA_PP_t57_CGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t57_AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010500458307347242
charging_tRNA_PP_t57_AGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006034887167993922
charging_tRNA_PP_t56_CGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t56_CGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t56_CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t56_CGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t56_AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t56_AGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t55_CGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t55_CGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t55_CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t55_CGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t55_AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t55_AGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t54_CGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t54_CGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t54_CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t54_CGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t54_AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t54_AGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t53_CGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t53_CGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t53_CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t53_CGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t53_AGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t53_AGG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t52_UCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t52_UCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t52_UCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t52_UCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t52_AGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t52_AGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t51_GCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t51_GCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t51_GCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t51_GCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t50_AUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t50_AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t50_AUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t49_AUG,0.0,0.0003621228810076613,0.0,0.0,0.002370271104037577,0.0,0.004242376639383661,0.004015038314958755,0.0041890251320673075,0.0,0.004276045921998476
charging_tRNA_PP_t49_START,9.017267367690701e-05,0.0,0.0008267825038287313,0.0014920926073230167,0.0,0.0034693412171740894,0.0,0.0,0.0,0.0042325604880365415,0.0
charging_tRNA_PP_t48_UUA,3.613749840887347e-05,0.0,0.0,0.0005189681250366686,0.0008132103188219392,0.0011783567566603884,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t48_UUG,0.0,0.0,0.0,0.0,0.0003695943462657871,0.0022909844605137008,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t48_CUU,0.0,0.0,0.0,0.00021448850296944846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t48_CUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004015038314958755,0.0,0.0042325604880365415,0.0
charging_tRNA_PP_t48_CUA,5.4035175268033546e-05,0.0001966290083467383,0.00042974153257863216,0.0007586359793168996,0.001187466438949851,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t48_CUG,0.0,0.00016549387266092297,0.0003970409712500992,0.0,0.0,0.0,0.004242376639383661,0.0,0.0041890251320673075,0.0,0.004276045921998476
charging_tRNA_PP_t46_UUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t46_UUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t46_CUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t46_CUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t46_CUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t46_CUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t47_UUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t47_UUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t47_CUU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t47_CUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t47_CUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_PP_t47_CUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0965,2.6563451109239697e-10,5.236183670992001e-10,9.521914396991325e-10,1.5066512284748486e-09,2.2016004653856707e-09,3.0508686009973327e-09,3.751549149376961e-09,4.205216955741646e-09,4.470124653041512e-09,4.4597838118555194e-09,4.4494429273887065e-09
DM_RNA_PP_0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0292,0.0,0.0,0.0,0.0,0.0,0.0,3.751549149376961e-09,4.205216955741646e-09,4.470124653041512e-09,4.4597838118555194e-09,4.4494429273887065e-09
DM_RNA_PP_0293,0.0,0.0,0.0,0.0,0.0,0.0,3.751549149376961e-09,4.205216955741646e-09,4.470124653041512e-09,4.4597838118555194e-09,4.4494429273887065e-09
DM_RNA_PP_0290,2.6563451109239697e-10,5.236183670992001e-10,9.521914396991325e-10,1.5066512284748486e-09,2.2016004653856707e-09,3.0508686009973327e-09,3.751549149376961e-09,4.205216955741646e-09,4.470124653041512e-09,4.4597838118555194e-09,4.4494429273887065e-09
DM_RNA_PP_4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1664,0.0,0.0,0.0,0.0,0.0,0.0,8.336230392314253e-09,9.375532535706148e-09,9.875011405500653e-09,9.869615028738724e-09,9.864191607208783e-09
DM_RNA_PP_1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0401,3.263612230364973e-13,7.703061270950311e-13,1.3117356926973123e-12,1.9401878341349194e-12,2.6439568018208286e-12,3.412459095775904e-12,3.934026616797299e-12,4.280512235036569e-12,4.463407597255147e-12,4.46118192753293e-12,4.458947473497644e-12
DM_RNA_PP_0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1464,1.2800922741431107e-07,1.7764100342880996e-07,2.3411156493136064e-07,2.98306403932057e-07,3.704178246575237e-07,4.5033131765372483e-07,5.183484349678588e-07,5.583997395661597e-07,5.777677891731815e-07,5.775199462205211e-07,5.772710887682529e-07
DM_RNA_PP_1463,1.2800921234149596e-07,1.7764095115213435e-07,2.3411146731098124e-07,2.983062492325471e-07,3.704176031128472e-07,4.5033102290830677e-07,5.183480663650433e-07,5.583993175779049e-07,5.777673204988172e-07,5.775194798917966e-07,5.772706247834781e-07
DM_RNA_PP_1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5335,2.4941305064981544e-09,6.561955049697606e-09,1.2276044166757983e-08,1.9713720837452816e-08,2.8831887964924813e-08,3.9665488275643826e-08,4.997953218983391e-08,5.6211219373464383e-08,5.919231366883044e-08,5.916110315444027e-08,5.912972916787184e-08
DM_RNA_PP_5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2001,1.258350646625851e-09,3.4982648281785525e-09,6.6020044584483305e-09,1.0654263788825525e-08,1.5605958660624862e-08,2.145867620177709e-08,2.715924503351998e-08,3.071088974444628e-08,3.2589092170793385e-08,3.2567601620962136e-08,3.2546023764343675e-08
DM_RNA_PP_4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_23SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4653,0.0,0.0,1.8415711502421677e-12,3.1426663932295197e-12,4.888523534674719e-12,7.138243178779676e-12,9.299814527962294e-12,1.068332932506601e-11,1.1367060503457238e-11,1.1358563587644146e-11,1.1350032110500312e-11
DM_RNA_PP_0528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0520,0.0,0.0,0.0,0.0,7.965879310255256e-12,4.632875441974311e-11,3.805489668940378e-11,0.0,0.0,0.0,0.0
DM_RNA_PP_0517,1.0613874542776337e-11,1.8905228514805e-11,2.086481736969473e-11,1.3280703111947135e-11,0.0,0.0,0.0,9.093598462518138e-11,1.9871493452409158e-10,1.986053154844414e-10,1.984952931384174e-10
DM_RNA_PP_0518,8.765303037856481e-11,2.1401091438122474e-10,3.7650524529530455e-10,5.755340682553226e-10,8.192744722105926e-10,1.1304380234557542e-09,1.3616476338990539e-09,1.4668720914656188e-09,1.5381790159628093e-09,1.5372507612618565e-09,1.5363189418424068e-09
DM_RNA_PP_0519,8.756007087709522e-11,2.1388911954768563e-10,3.7650131844204257e-10,5.758525440662348e-10,8.201863029099831e-10,1.1322796201561189e-09,1.364453038484349e-09,1.4703145115736328e-09,1.5392915879371938e-09,1.5385502395529458e-09,1.5378050929768794e-09
DM_RNA_PP_0515,8.539412420798431e-11,2.083655541418192e-10,3.663671393287393e-10,5.597354833914678e-10,7.965698203633736e-10,1.0995232055619007e-09,1.325069352520963e-09,1.4310980016886997e-09,1.5039106337180389e-09,1.5030022060938288e-09,1.5020902873491791e-09
DM_RNA_PP_0516,8.410480955858417e-11,2.050989968034224e-10,3.6041020274323853e-10,5.503138492487175e-10,7.828358579433155e-10,1.0805659089142817e-09,1.34791537584029e-09,1.4542042433622086e-09,1.5264140078420725e-09,1.5254918076560595e-09,1.5245660631114335e-09
DM_RNA_PP_0514,8.281549490918404e-11,2.0183243946502562e-10,3.5445326615773777e-10,5.40892215105967e-10,7.691018955232573e-10,1.0616086122666629e-09,1.2793773058823092e-09,1.3848855183416818e-09,1.4589038854699718e-09,1.458023002969367e-09,1.45713873582467e-09
DM_RNA_PP_1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_PP_0954,1.1250635428936073e-10,2.748290215623892e-10,4.837749861944667e-10,7.399312108088666e-10,1.0436557548773685e-09,1.3953945492036042e-09,1.704368045261709e-09,1.8892987908125175e-09,1.980875223224522e-09,1.979678228957851e-09,1.9784766338064445e-09
DM_RNA_PP_0953,1.1250635428936073e-10,2.748290215623892e-10,4.837749861944667e-10,7.399312108088666e-10,1.0436557548773685e-09,1.3953945492036042e-09,1.704368045261709e-09,1.8892987908125175e-09,1.980875223224522e-09,1.979678228957851e-09,1.9784766338064445e-09
